Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Virgin Islands (U.S.),VIR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,206.704,201.029,199.672,199.205,185.466,184.193,176.082,169.877,166.947,164.226,188.48,215.617,176.533,183.375,185.417,157.104,170.039,167.078,159.723,157.599,150.895,148.312,145.932,129.616,174.357,126.21,126.479,122.408,130.484,118.03,128.515,142.072,142.898,..
West Bank and Gaza,PSE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157.441,153.106,149.117,145.196,141.539,138.265,134.722,131.549,128.901,126.318,125.801,124.376,119.774,116.552,114.008,109.714,108.036,105.561,103.817,101.716,98.29,95.543,92.967,89.734,94.898,85.457,83.463,81.285,80.056,77.946,82.815,88.074,88.008,..
West Bank and Gaza,PSE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.7,72.6,68.9,65.3,61.9,58.7,55.8,53,50.4,47.9,45.6,43.3,41.2,39.3,37.5,35.9,34.4,33.1,31.9,30.8,29.7,28.7,27.8,26.9,26.1,25.3,24.6,23.9,23.3,22.6,22,21.3,20.7,20.1,19.4,18.8,18.2,17.5,16.9,17.2,15.8,15.2,14.7,14.1,13.7,13.2,12.7,12.3,..
West Bank and Gaza,PSE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.4,101,95.1,89.6,84.2,79.2,74.6,70.2,66.2,62.4,58.8,55.5,52.5,49.7,47.1,44.9,42.8,40.9,39.2,37.7,36.3,34.9,33.6,32.5,31.4,30.4,29.5,28.6,27.7,26.9,26.1,25.3,24.5,23.6,22.8,22.1,21.3,20.5,19.8,21.3,18.4,17.7,17.1,16.5,15.9,15.3,14.8,14.3,..
West Bank and Gaza,PSE,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31,30.6,30.1,29.7,29.4,29.1,28.7,28.4,28.3,27.9,27.4,27.2,27.1,26.9,26.7,26.6,26.8,27.1,27.4,27.6,..,..,..,..
"Yemen, Rep.",YEM,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186.3,..,..,..,..
"Yemen, Rep.",YEM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6,..,..,..,..
"Yemen, Rep.",YEM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,477.746,480.147,519.342,545.885,508.366,503.386,500.67,498.639,488.107,457.16,448.436,430.899,426.415,418.009,409.746,403.209,398.768,387.692,378.028,373.939,361.268,352.983,347.267,334.292,324.87,317.039,427.312,303.854,297.54,292.574,287.02,287.426,281.454,274.982,289.574,268.755,269.447,262.168,262.117,255.63,249.175,242.066,234.373,227.823,221.636,216.518,215.974,208.757,202.85,205.897,205.852,202.989,204.186,198.582,202.947,251.912,245.338,250.734,298.319,277.88,277.098,294.032,296.054,..
"Yemen, Rep.",YEM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,350.831,348.066,355.475,364.499,352.37,351.072,346.691,342.195,338.986,326.628,320.096,318.614,311.628,308.376,302.426,298.049,290.544,288.218,282.915,277.392,268.556,264.086,265.643,248.575,242.137,241.13,243.774,232.167,226.271,223.968,220.868,215.831,214.604,210.572,210.958,205.496,205.363,198.607,197.401,190.596,184.41,178.772,171.999,165.576,164.993,159.73,153.521,148.118,147.233,142.719,142.848,141.619,142.587,141.127,142.244,149.098,148.842,148.962,153.865,153.203,163.202,171.918,171.078,..
"Yemen, Rep.",YEM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,272,265,257.2,248.8,240,230.9,221.9,213.2,204.9,197.2,189.5,181.7,173.5,165.1,156.5,147.9,139.8,131.8,124.3,117.3,111.1,105.8,101.2,97.2,93.7,90.6,88.1,85.7,83.7,81.9,80.3,78.8,77.3,75.5,73.3,70.7,67.8,64.8,61.8,58.8,56,53.4,50.9,48.6,46.5,44.7,43,41.6,40.5,39.3,38.4,38.4,37.5,36.8,36.6,35.9,34.5,34.7,33.1,..
"Yemen, Rep.",YEM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,428.7,422.3,415.2,407.6,399.5,390,379.5,367.9,355.7,343,330.3,317.9,306.1,294.9,283.8,272.2,260.1,247.5,234.6,221.5,208.5,195.8,183.8,172.5,162.3,153.6,146.2,139.8,134.3,129.5,125.4,121.7,118.5,115.6,113.1,110.8,108.3,105.5,102,98,93.5,88.7,84,79.4,75,70.8,67,63.5,60.3,57.5,55.1,53.1,51.6,49.7,48.6,49.3,47.9,46.8,47.2,46.2,43.5,44.6,41.3,..
"Yemen, Rep.",YEM,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1,6.1,5.9,5.9,6,5.9,5.8,5.8,6,5.9,5.7,5.6,5.7,5.7,5.7,5.5,5.7,5.6,5.9,5.8,..,..,..,..
"Yemen, Rep.",YEM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.128,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.66606569,4.94514799,4.83237982,5.75758314,5.5144043,5.20585251,5.52930164,5.82077599,5.76191616,5.98619986,5.15932894,4.7695322,5.19593525,4.96083164,4.8418045,4.25285673,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.13679314,25.45506668,26.28294373,33.58860016,36.898983,40.90756226,48.03204346,55.67542648,66.46580505,62.60401154,64.44327545,61.27024841,70.12895966,74.30075836,75.41601563,63.30020905,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.947244759251,141.151568497645,141.762903522546,174.022057574023,173.270999603007,173.230437954818,189.931649363531,205.877208118545,208.933048680591,220.289252518406,200.967096412343,160.776410615401,169.293574729168,170.525673930814,164.53443403417,102.291281937741,..,..,..,..,..,..,..,..
Zambia,ZMB,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33,32.1,31.4,30.7,30.9,30.4,30,28.7,27.8,27.6,28.1,28.3,27.6,27.2,26.9,26.6,26.4,26.2,25.6,24.6,..,..,..,..
Zambia,ZMB,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174,..,..,..,..
Zambia,ZMB,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.8,..,..,..,..
Zambia,ZMB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,362.436,358.138,354.785,351.629,365.062,350.109,347.858,346.822,347.215,344.507,341.6,338.988,334.863,327.657,323.861,323.785,320.753,322.557,324.768,328.728,336.902,339.906,345.743,351.525,362.83,377.739,391.961,405.149,418.511,439.283,454.94,475.912,494.483,510.323,523.296,543.414,560.795,573.372,583.56,588.039,586.168,581.839,571.009,558.619,538.952,524.655,511.604,500.375,485.06,454.395,433.573,413.363,390.087,369.481,357.175,349.496,339.031,335.96,329.797,321.702,333.068,368.647,359.558,..
Zambia,ZMB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,321.924,318.722,316.848,313.504,316.594,307.795,307.5,305.277,306.722,302.721,301.556,296.319,292.198,287.313,281.982,277.817,269.324,264.036,264.913,267.607,271.076,271.046,270.888,282.169,291.644,309.591,326.042,338.723,359.191,379.2,402.727,425.691,445.314,457.068,479.806,492.92,508.013,524.425,541.851,552.307,542.937,538.365,539.884,519.29,512.372,498.549,480.124,461.937,431.183,407.413,365.922,342.386,313.925,295.804,275.841,259.209,248.471,237.652,228.649,219.249,225.21,250.213,242.378,..
Zambia,ZMB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,121.6,119.7,117.9,116.4,115.1,114.2,113.6,113,112.2,110.8,108.9,106.2,103.2,100.2,97.7,95.8,94.9,94.7,94.9,95.2,95.8,96.2,96.9,98.2,100.1,102.2,104.3,106.2,107.5,108.3,108.6,108.4,107.8,106.5,104.4,102.3,100.3,98.5,96.5,94.2,90.8,85.9,80.1,74.2,68,62.5,58.8,57,54.6,52.8,51.1,50.1,49.1,47.9,47,47.1,45.4,44,43.4,42.2,40.9,39.9,39,..
Zambia,ZMB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,204.6,201,197.9,195,192.6,191,189.8,188.7,187.3,184.8,181.1,176.1,170.4,164.8,160,156.6,154.9,154.5,154.9,155.5,156.5,157.3,158.6,160.8,164.3,168.4,172.4,176.3,179.3,181.5,183,183.8,183.7,182.3,179.4,175.9,172.7,169.6,166.4,162.3,156.3,147.6,137.1,126.6,116.3,107,99,93.3,88.3,83.1,78.5,76.3,74.3,71.6,69.2,68,65.1,63.8,64,62.3,59.3,57.2,55.6,..
Zambia,ZMB,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3,12.4,12.1,11.6,12.2,11.9,11.7,10.3,9.7,9.8,10.1,10.3,9.4,9.1,9,8.7,8.5,8.5,8.1,7.3,..,..,..,..
Zambia,ZMB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.372,..,..,0.287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.17365646,4.82995701,5.88845205,5.99553585,5.48490572,6.33088684,5.5774231,4.57961416,4.46690989,5.15718842,3.97471905,3.95913363,4.04541731,4.57390451,3.82924223,4.42974281,4.46923161,4.78156233,4.76996708,6.75332499,6.31619787,6.62416458,..,..
Zambia,ZMB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.19319344,19.4038105,23.50069427,27.11714554,30.49891281,45.59496307,59.4561615,51.91783524,62.25917435,59.36890793,58.39817047,65.0934906,69.96878815,84.19036102,66.04714203,57.92047501,55.87984467,71.52032471,70.36667633,85.64040375,60.4353447,75.3394928,..,..
Zambia,ZMB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.2137527082661,87.3405138854931,109.609651433262,118.007990309795,114.938471547099,141.944224231276,134.373001136318,118.518544126014,122.524084730397,150.059398554636,124.66012955752,129.361439769907,135.834624559049,160.379155105308,132.622737599962,148.508229677396,148.49374850865,162.356975674992,167.32097039851,237.358528564375,212.098110669124,235.549765436853,..,..
Zimbabwe,ZWE,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4,21.7,22.7,23.1,24.5,25.8,27,29.7,32.1,33.5,33.3,32.5,32,31.4,31.2,31.1,30.4,29.3,28.5,28.4,..,..,..,..
Zimbabwe,ZWE,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189.6,..,..,..,..
Zimbabwe,ZWE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.2,..,..,..,..
Zimbabwe,ZWE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,374,369.918,366.062,361.354,358.796,355.01,352.191,349.574,349.069,343.648,338.452,336.684,332.673,338.516,335.144,331.107,360.719,390.897,469.418,459.741,315.598,314.793,312.529,316.3,310.081,312.658,316.937,335.398,347.709,375.223,396.182,419.333,457.506,500.799,544.146,596.056,622.404,652.455,688.327,727.638,733.171,774.859,728.765,744.545,726.949,714.677,700.907,684.202,662.139,641.974,593.694,544.86,501.956,465.986,435.075,419.827,409.21,405.925,391.373,400.483,412.647,456.323,449.363,..
Zimbabwe,ZWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,298.765,298.708,295.259,292.298,289.764,286.363,282.92,284.6,283.525,285.285,281.038,278.709,275.147,271.995,269.27,268.924,268.667,269.611,271.031,267.379,246.727,234.797,232.351,230.032,225.243,216.932,210.348,215.857,230.356,247.505,268.835,304.063,337.534,384.244,427.168,476.227,524.835,549.188,576.546,624.892,652.635,752.858,674.352,721.038,681.731,678.049,655.237,657.128,618.101,582.977,525.328,453.425,414.143,380.434,355.43,338.869,325.287,315.15,304.769,302.949,295.007,326.282,325.386,..
Zimbabwe,ZWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,92.8,90.8,88.5,86.2,83.9,81.7,79.6,77.7,76.1,74.9,73.9,73.3,72.8,72.6,72.5,72.5,72.7,72.8,72.7,71.8,70.5,68.1,65.1,61.6,58.2,55.2,52.8,51.3,50.7,50.9,51.5,52.1,52.7,53.6,54.5,55.6,55.6,54.9,53.7,52.2,51.2,50.7,50.5,50.5,51.6,52.7,54.8,55.9,55.6,54.7,52.5,51.1,46.8,45,43,41.9,40.4,39.2,37.8,36.9,36.4,35.5,34.6,..
Zimbabwe,ZWE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,151.1,147.4,143.1,139,134.8,130.8,127,123.6,120.7,118.5,116.8,115.6,114.8,114.3,114.2,114.3,114.5,114.8,114.5,113,110.5,106.4,100.9,94.8,88.7,83.3,79.1,76.6,76.1,77.5,80.4,84.2,88.2,91.9,95.7,98.8,100.1,100.2,99,96.8,94.5,92.5,91.2,90.3,90.5,91.4,93.6,94.5,93.3,90.2,85.4,80,71.7,65.9,62.3,60.2,57.5,55.8,53.4,52.4,51.4,49.1,47.7,..
Zimbabwe,ZWE,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3,12.8,13.4,13.2,14.2,14,14.4,17.2,20.1,22.2,21.5,20.7,19.7,18.6,18.2,18,16.8,15,14,14.1,..,..,..,..
Zimbabwe,ZWE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.47583866,8.08288383,6.91794872,7.10940313,8.13227272,7.44982719,7.46644735,6.36358309,4.67039156,3.23280239,2.95440149,2.78975058,..,..
Zimbabwe,ZWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.24945831,87.49465179,89.26095581,100.13693237,114.44429779,105.09803009,106.18969727,92.25428772,114.63294983,54.80850601,50.67650986,62.73724365,..,..
Zimbabwe,ZWE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189.67076770988,168.258945834683,162.588268496597,179.456866650185,208.45955771482,194.987070269059,196.284092824641,143.922443528468,111.07843608745,72.0159647364546,60.2153606832406,63.1369666667997,..,..
Africa Eastern and Southern,AFE,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.2733800536648,27.6771368480359,27.3046489815554,27.0930191887463,26.7782522823306,26.5421519153433,26.3391682496035,26.0046378067277,25.8937010959456,25.6081986661493,25.1987976042742,24.759162211563,24.2751403652027,23.9400709346447,23.6305669704813,23.450471040553,23.2102460709505,22.8814395807676,22.5315602540287,22.2638117121782,..,..,..,..
Africa Eastern and Southern,AFE,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,158.440094109734,..,..,..,..
Africa Eastern and Southern,AFE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.8908474858063,..,..,..,..
Africa Eastern and Southern,AFE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,448.240478625778,450.437827971961,446.952226876727,450.361219063484,443.943395206955,447.694154296284,449.731975033038,443.320108345201,439.444057819422,438.163719194576,434.884911466743,429.055714395339,435.752752246155,419.096539310986,419.343960952358,417.873255259753,415.266712341312,413.492423116325,415.971842346996,407.39410603382,402.529236055026,398.205384675205,398.712051099307,420.102138050008,431.173837974818,428.1012925211,424.442755799645,430.823685487456,444.681632239831,425.10871608735,432.09811522325,434.186117439907,445.721866853043,448.539971217562,432.050197141033,435.500036027089,444.749022039596,445.058348506257,468.709993782091,457.20471763184,439.202798386062,440.239968675587,439.357767543816,434.614584541472,430.109770301598,422.94500869181,411.222913391041,402.913180216015,395.414062413378,384.791112857646,373.667083881814,362.455589759334,352.27225616659,344.462258685983,336.276203328975,329.494915481097,322.218242208219,314.493881956363,309.165595497689,302.772369828326,311.485253619856,332.823488880823,326.184350199149,..
